Company Pair,Count
"('Idemitsu', 'Siemens')",1
"('China National Petroleum', 'ENI')",1
"('Enbridge', 'Rock Energy')",1
"('Keystone', 'Rock Energy')",1
"('Anterra Energy', 'Pembina')",1
"('Petrolia', 'Talisman')",1
"('ARC Resources', 'Cameron')",1
"('Pemex', 'Twitter')",1
"('DNV', 'KKR')",1
"('SAP', 'Twitter')",1
"('Pembina', 'Pinecrest')",1
"('China National Offshore Oil ', 'Progress Energy')",1
"('CNOOC', 'Progress Energy')",1
"('Nexen', 'Progress Energy')",1
"('Exmar', 'Seatrium')",1
"('Equinor', 'KKR')",1
"('Cenovus', 'SAP')",1
"('APA', 'Quantum')",1
"('Apache', 'Quantum')",1
"('Canadian Natural Resources', 'China National Offshore Oil ')",1
"('Canadian Natural Resources', 'KUFPEC')",1
"('ExxonMobil', 'KUFPEC')",1
"('BPX', 'Vital Energy')",1
"('Phillips 66', 'SAP')",1
"('Japan Petroleum Exploration', 'Nexen')",1
"('Keystone', 'National Grid')",1
"('British Gas', 'Chevron')",1
"('PwC', 'Quantum')",1
"('Google', 'Samsung')",1
"('Apache', 'Korea Gas')",1
"('BG', 'British Gas')",1
"('BG', 'Deloitte')",1
"('BG', 'EnCana')",1
"('British Gas', 'EnCana')",1
"('EnCana', 'Mitsubishi')",1
"('British Gas', 'Korea Gas')",1
"('British Gas', 'Mitsubishi')",1
"('Chevron', 'Korea Gas')",1
"('Deloitte', 'EnCana')",1
"('Deloitte', 'Korea Gas')",1
"('EnCana', 'Korea Gas')",1
"('Ironhorse Oil & Gas', 'Keyera')",1
"('Pembina', 'Questfire Energy')",1
"('Enbridge', 'Spirit Energy')",1
"('Artek Exploration', 'Kelt Exploration')",1
"('Carrizo Oil & Gas', 'Chesapeake')",1
"('Carrizo Oil & Gas', 'Devon Energy')",1
"('Carrizo Oil & Gas', 'Diamondback Energy')",1
"('Carrizo Oil & Gas', 'EOG')",1
"('Edison', 'Goldman Sachs')",1
"('Edison', 'IHS')",1
"('Edison', 'Twitter')",1
"('CAPP', 'Trican Well Service')",1
"('Anderson Energy', 'Penn West')",1
"('AccuWeather', 'Bloomberg')",1
"('Ocean Energy', 'Twitter')",1
"('ADP', 'Twitter')",1
"('BG', 'BP PLC')",1
"('BG', 'Papua')",1
"('BP PLC', 'Papua')",1
"('Eastern', 'Nexen')",1
"('EY', 'Ivanhoe Energy')",1
"('Marquee Energy', 'Storm Resources')",1
"('Canadian Oil Sands', 'Cenovus')",1
"('Ivanhoe Energy', 'KPMG')",1
"('New Star Energy', 'Sinoenergy')",1
"('Chesapeake', 'Gazprom')",1
"('Denbury', 'Gazprom')",1
"('Alberta Energy Regulator', 'EnCana')",1
"('Amoco', 'EnCana')",1
"('Canadian Oil Sands', 'Trican Well Service')",1
"('Cameron', 'Enhance Energy')",1
"('Black Swan', 'Carmel Bay Exploration')",1
"('Samson', 'Virginia Hills')",1
"('Forent Energy', 'Kallisto Energy')",1
"('Canacol', 'Challenger Energy')",1
"('Canacol', 'Sunshine Oilsands')",1
"('Challenger Energy', 'Sunshine Oilsands')",1
"('KPMG', 'Marquee Energy')",1
"('APA', 'Woodside')",1
"('Baytex', 'Keystone')",1
"('Apache', 'Brookfield Asset Management')",1
"('GDF Suez', 'Nexen')",1
"('Nexen', 'Vermilion Energy')",1
"('Alliance', 'Striker Exploration')",1
"('AAPG', 'Crescent Point')",1
"('AAPG', 'Saturn')",1
"('Crescent Point', 'Texaco')",1
"('Saturn', 'Texaco')",1
"('Crew Energy', 'Leucrotta ')",1
"('Crew Energy', 'Pinecrest')",1
"('Crew Energy', 'Progress Energy')",1
"('Crew Energy', 'SLB')",1
"('Crew Energy', 'Secure Energy Services')",1
"('Crew Energy', 'Storm Resources')",1
"('Crew Energy', 'TORC Oil & Gas')",1
"('Crew Energy', 'Virginia Hills')",1
"('Elkhorn Resources', 'Nexen')",1
"('Keystone', 'Oracle')",1
"('Dejour Energy', 'Microsoft')",1
"('Forbes', 'Keystone')",1
"('Baker Hughes', 'Gulf Cooperation Council')",1
"('Goldman Sachs', 'Gulf Cooperation Council')",1
"('PLC', 'Transocean')",1
"('Royal Dutch Shell', 'Transocean')",1
"('Blackbird Energy', 'Mobil Oil')",1
"('Alberta Energy Regulator', 'Shoreline Energy')",1
"('Forbes', 'LinkedIn')",1
"('Baytex', 'Twitter')",1
"('Elkwater Resources', 'Striker Exploration')",1
"('Pembina', 'Striker Exploration')",1
"('Cameron', 'Touchstone Exploration')",1
"('ConocoPhillips', 'Talisman')",1
"('Deloitte', 'Siemens')",1
"('Beaumont Energy', 'Whitecap')",1
"('Heritage Royalty', 'Phillips 66')",1
"('Imperial Oil', 'Range Royalty')",1
"('Athabasca Oil Corporation', 'Range Royalty')",1
"('Alberta Energy Regulator', 'Tuscany Energy')",1
"('IBM', 'Lukoil')",1
"('IBM', 'Novatek')",1
"('IBM', 'OMV')",1
"('IBM', 'Petroleum Development Oman')",1
"('IBM', 'Saturn')",1
"('IBM', 'SIS')",1
"('IBM', 'Statoil')",1
"('Kuwait Oil', 'Lukoil')",1
"('Kuwait Oil', 'Novatek')",1
"('Kuwait Oil', 'OMV')",1
"('Kuwait Oil', 'Petroleum Development Oman')",1
"('Kuwait Oil', 'Saturn')",1
"('Kuwait Oil', 'SIS')",1
"('Lukoil', 'Novatek')",1
"('Lukoil', 'Petroleum Development Oman')",1
"('IBM', 'Kuwait Oil')",1
"('ENI', 'Statoil')",1
"('ENI', 'SIS')",1
"('Chevron', 'SIS')",1
"('Chesapeake', 'Novatek')",1
"('Chesapeake', 'Petroleum Development Oman')",1
"('Chesapeake', 'Saturn')",1
"('Chesapeake', 'SIS')",1
"('Chesapeake', 'Statoil')",1
"('Chevron', 'Saturn')",1
"('Eastern', 'IBM')",1
"('ENI', 'Saturn')",1
"('Eastern', 'SIS')",1
"('ENI', 'IBM')",1
"('ENI', 'Kuwait Oil')",1
"('ENI', 'Lukoil')",1
"('ENI', 'Novatek')",1
"('ENI', 'Petroleum Development Oman')",1
"('Lukoil', 'Saturn')",1
"('Lukoil', 'SIS')",1
"('Novatek', 'OMV')",1
"('Endurance Energy', 'Santonia Energy')",1
"('Halcón Resources', 'IHS')",1
"('Halcón Resources', 'SandRidge Energy')",1
"('IHS', 'SandRidge Energy')",1
"('Samson', 'Woodside')",1
"('AltaGas', 'GE')",1
"('Enerplus', 'KPMG')",1
"('ATCO', 'PrairieSky Royalty')",1
"('Comstock Resources', 'IHS')",1
"('Manitok Energy', 'PrairieSky Royalty')",1
"('ConocoPhillips', 'Penn West')",1
"('Keystone', 'Swann')",1
"('Crescent Point', 'Indian Oil')",1
"('Alliance', 'Trilogy Energy')",1
"('Boulder Energy', 'Keyera')",1
"('Comstock Resources', 'SandRidge Energy')",1
"('Comstock Resources', 'Halcón Resources')",1
"('Novatek', 'Petroleum Development Oman')",1
"('OMV', 'SIS')",1
"('Novatek', 'Saturn')",1
"('Novatek', 'SLB')",1
"('Novatek', 'SIS')",1
"('Novatek', 'Statoil')",1
"('OMV', 'Petroleum Development Oman')",1
"('OMV', 'Saturn')",1
"('Petroleum Development Oman', 'Saturn')",1
"('SIS', 'Statoil')",1
"('Petroleum Development Oman', 'SIS')",1
"('Petroleum Development Oman', 'Statoil')",1
"('SLB', 'Saturn')",1
"('SIS', 'Saturn')",1
"('Saturn', 'Statoil')",1
"('SIS', 'SLB')",1
"('Leucrotta ', 'Pinecrest')",1
"('Leucrotta ', 'Progress Energy')",1
"('Leucrotta ', 'SLB')",1
"('Apache', 'Cameron')",1
"('EnCana', 'Keyera')",1
"('EnCana', 'NuVista Energy')",1
"('EnCana', 'Pembina')",1
"('Alberta Energy Regulator', 'Ecopetrol')",1
"('Ecopetrol', 'Ivanhoe Energy')",1
"('Journey Energy', 'Keystone')",1
"('Husky Energy', 'Pengrowth Energy Corporation')",1
"('Keystone', 'Pengrowth Energy Corporation')",1
"('Alliance', 'Santonia Energy')",1
"('Apple', 'Enbridge')",1
"('Lundin Petroleum', 'Maha Energy')",1
"('Lundin Petroleum', 'Petroleum Development Oman')",1
"('Lundin Petroleum', 'Tethys Oil')",1
"('Maha Energy', 'Petroleum Development Oman')",1
"('Maha Energy', 'Tethys Oil')",1
"('CNRL', 'EnCana')",1
"('Renegade Petroleum', 'Spartan Energy')",1
"('Mercer', 'Twitter')",1
"('Crescent Point', 'Kallisto Energy')",1
"('Cameron', 'EY')",1
"('Baytex', 'Madalena Energy')",1
"('Eagle Ford', 'Madalena Energy')",1
"('Crescent Point', 'Goldman Sachs')",1
"('KPMG', 'Penn West')",1
"('Alliance', 'Apache')",1
"('Apache', 'PLC')",1
"('Deloitte', 'Generations Energy')",1
"('E.On', 'Gazprom')",1
"('Honeywell', 'Sunshine Oilsands')",1
"('Alberta Energy Regulator', 'Questfire Energy')",1
"('Amazon', 'PLC')",1
"('Amazon', 'Royal Dutch Shell')",1
"('Royal Dutch Shell', 'Twitter')",1
"('Petroleum Development Oman', 'Tethys Oil')",1
"('Bloomberg', 'Talisman')",1
"('Jameson', 'Nexen')",1
"('Manitok Energy', 'PanTerra Resources')",1
"('CNPC', 'IHS')",1
"('CNPC', 'Twitter')",1
"('Marquee Energy', 'Paramount Resources')",1
"('International Petroleum', 'Pembina')",1
"('Alliance', 'Hemisphere Energy')",1
"('EnCana', 'Raging River Exploration')",1
"('PanTerra Resources', 'Talisman')",1
"('Alexander Energy', 'PLC')",1
"('Grafton Energy Co', 'Pembina')",1
"('Forent Energy', 'McDaniel & Associates Consultants')",1
"('Indian Oil', 'SINOPEC')",1
"('PETRONAS', 'SINOPEC')",1
"('Progress Energy', 'SINOPEC')",1
"('Baytex', 'Eastern')",1
"('Blackbird Energy', 'PLC')",1
"('Alexander Energy', 'Blackbird Energy')",1
"('Pemex', 'UN')",1
"('Siemens', 'Sunshine Oilsands')",1
"('Alliance', 'Tuscany Energy')",1
"('Devon Energy', 'Linn Energy')",1
"('China National Offshore Oil ', 'Siemens')",1
"('China National Offshore Oil ', 'Sunshine Oilsands')",1
"('China National Petroleum', 'Siemens')",1
"('China National Petroleum', 'Sunshine Oilsands')",1
"('Freehold Royalties', 'McDaniel & Associates Consultants')",1
"('Generations Energy', 'Statoil')",1
"('Alberta Energy Regulator', 'Sinoenergy')",1
"('Imperial Oil', 'Schneider Electric')",1
"('Black Swan', 'Pembina')",1
"('Chinook Energy', 'Papua')",1
"('Osum Oil', 'Shell')",1
"('BP PLC', 'Twitter')",1
"('Apache', 'EY')",1
"('Athlon Energy', 'Barclays')",1
"('Leucrotta ', 'Secure Energy Services')",1
"('Forge', 'Whitecap')",1
"('Secure Energy Services', 'Virginia Hills')",1
"('Storm Resources', 'TORC Oil & Gas')",1
"('Storm Resources', 'Virginia Hills')",1
"('TORC Oil & Gas', 'Virginia Hills')",1
"('Cardinal Energy', 'Deloitte')",1
"('ARC Resources', 'Barclays')",1
"('Blackbird Energy', 'EnCana')",1
"('BP', 'Sunshine Oilsands')",1
"('Enterprise Products', 'Twitter')",1
"('Cameron', 'PLC')",1
"('Athabasca Oil Corporation', 'Barclays')",1
"('Athabasca Oil Corporation', 'PLC')",1
"('Bloomberg', 'Helmerich & Payne')",1
"('Bloomberg', 'Patterson-UTI')",1
"('Imperial Oil', 'Qatar Petroleum')",1
"('Secure Energy Services', 'TORC Oil & Gas')",1
"('Secure Energy Services', 'Storm Resources')",1
"('SLB', 'Virginia Hills')",1
"('Pinecrest', 'Storm Resources')",1
"('Leucrotta ', 'Storm Resources')",1
"('Leucrotta ', 'TORC Oil & Gas')",1
"('Leucrotta ', 'Virginia Hills')",1
"('Pinecrest', 'Progress Energy')",1
"('Pinecrest', 'SLB')",1
"('Pinecrest', 'Secure Energy Services')",1
"('Pinecrest', 'TORC Oil & Gas')",1
"('SLB', 'TORC Oil & Gas')",1
"('Progress Energy', 'SLB')",1
"('Progress Energy', 'Secure Energy Services')",1
"('Progress Energy', 'Storm Resources')",1
"('Progress Energy', 'TORC Oil & Gas')",1
"('Progress Energy', 'Virginia Hills')",1
"('SLB', 'Storm Resources')",1
"('Qatar Petroleum', 'XTO')",1
"('EY', 'Enbridge')",1
"('Goldman Sachs', 'Talisman')",1
"('Eagle Ford', 'Ember Resources')",1
"('Surge Energy', 'Texaco')",1
"('Goldman Sachs', 'Nabors Industries')",1
"('Nabors Industries', 'Newfield Exploration')",1
"('Alliance', 'Amoco')",1
"('Alliance', 'PLC')",1
"('Amoco', 'PLC')",1
"('Esso', 'Hemisphere Energy')",1
"('Alliance', 'Kallisto Energy')",1
"('Core Energy', 'Twitter')",1
"('Pembina', 'Sunoco')",1
"('Contact Exploration', 'Corinthian Exploration')",1
"('Contact Exploration', 'KPMG')",1
"('Corinthian Exploration', 'KPMG')",1
"('Devon Energy', 'Kallisto Energy')",1
"('Amoco', 'Surge Energy')",1
"('Avalon', 'Pioneer Energy')",1
"('Apache', 'TORC Oil & Gas')",1
"('First Mountain', 'Range Resources')",1
"('Athlon Energy', 'Mitsubishi')",1
"('Bellatrix Exploration', 'EPL Oil & Gas')",1
"('EY', 'Talisman')",1
"('Twitter', 'Vermilion Energy')",1
"('Border Petroleum', 'First Mountain')",1
"('Border Petroleum', 'Range Resources')",1
"('Keystone', 'Oneok')",1
"('Madalena Energy', 'YPF')",1
"('Oneok', 'Twitter')",1
"('Alliance', 'Contact Exploration')",1
"('Eagle Ford', 'FPSO')",1
"('FPSO', 'PetroVietnam')",1
"('FPSO', 'Talisman')",1
"('PetroVietnam', 'Talisman')",1
"('Cameron', 'EOG')",1
"('EOG', 'Rio Grande')",1
"('ADNOC', 'China National Petroleum')",1
"('DOE', 'Kinder Morgan')",1
"('Karoon Energy', 'Shell')",1
"('Lukoil', 'Proton Technologies')",1
"('Lukoil', 'Skoltech')",1
"('Proton Technologies', 'Skoltech')",1
"('BP', 'Wood Mackenize')",1
"('Carbon Solutions', 'Kinder Morgan')",1
"('Carbon Solutions', 'Repsol')",1
"('Carbon Solutions', 'Wood Mackenize')",1
"('Chevron', 'Wood Mackenize')",1
"('Bloomberg', 'Diamond Offshore')",1
"('Denbury', 'Equinor')",1
"('Denbury', 'Kinder Morgan')",1
"('Denbury', 'Repsol')",1
"('Denbury', 'Shell')",1
"('Denbury', 'TotalEnergies')",1
"('Chord Energy', 'Ovintiv')",1
"('Chord Energy', 'Devon Energy')",1
"('Chord Energy', 'Continental')",1
"('Enel', 'Tokyo Gas')",1
"('SLB', 'Valaris')",1
"('Helmerich & Payne', 'KCA')",1
"('Helmerich & Payne', 'Saipem')",1
"('KCA', 'Saipem')",1
"('Altera', 'Petroci')",1
"('Enel', 'Toho Gas')",1
"('Enel', 'TotalEnergies')",1
"('Chord Energy', 'ConocoPhillips')",1
"('Toho Gas', 'TotalEnergies')",1
"('Chevron', 'Padden Engineering')",1
"('Padden Engineering', 'Texaco')",1
"('Apple', 'EverGreen')",1
"('Apple', 'Meta')",1
"('EverGreen', 'Meta')",1
"('Denbury', 'Wood Mackenize')",1
"('DOE', 'Wood Mackenize')",1
"('EXPEC', 'PETRONAS')",1
"('Equinor', 'Kinder Morgan')",1
"('An Enduring Technology', 'Eagle Ford')",1
"('An Enduring Technology', 'EXPEC')",1
"('An Enduring Technology', 'Halliburton')",1
"('An Enduring Technology', 'Oxy Oil and Gas')",1
"('An Enduring Technology', 'PETRONAS')",1
"('An Enduring Technology', 'Saudi Aramco')",1
"('An Enduring Technology', 'SLB')",1
"('An Enduring Technology', 'SM Energy')",1
"('An Enduring Technology', 'Woodside')",1
"('Baker Hughes', 'PETRONAS')",1
"('Baker Hughes', 'SM Energy')",1
"('Devon Energy', 'Oxy Oil and Gas')",1
"('Devon Energy', 'PETRONAS')",1
"('Eagle Ford', 'PETRONAS')",1
"('Eagle Ford', 'Woodside')",1
"('An Enduring Technology', 'Devon Energy')",1
"('An Enduring Technology', 'Baker Hughes')",1
"('Edison', 'Mitsubishi')",1
"('Repsol', 'Wood Mackenize')",1
"('Equinor', 'Wood Mackenize')",1
"('ExxonMobil', 'Wood Mackenize')",1
"('Kinder Morgan', 'Repsol')",1
"('Kinder Morgan', 'TotalEnergies')",1
"('Kinder Morgan', 'Wood Mackenize')",1
"('Occidental', 'Wood Mackenize')",1
"('Shell', 'Wood Mackenize')",1
"('Edison', 'Fervo Energy')",1
"('TotalEnergies', 'Wood Mackenize')",1
"('IOR Pioneer', 'TotalEnergies')",1
"('Enverus', 'NOV')",1
"('NOV', 'TotalEnergies')",1
"('OMV', 'ReconAfrica')",1
"('ReconAfrica', 'Saipem')",1
"('Repsol', 'Valaris')",1
"('Raia', 'Valaris')",1
"('Raia', 'SLB')",1
"('Halliburton', 'Valaris')",1
"('ADNOC', 'AIME')",1
"('ADNOC', 'RPC')",1
"('AIME', 'JPT')",1
"('AIME', 'RPC')",1
"('AIME', 'Weatherford')",1
"('JPT', 'OMV')",1
"('JPT', 'RPC')",1
"('JPT', 'SLB')",1
"('OMV', 'RPC')",1
"('OMV', 'Weatherford')",1
"('RPC', 'SLB')",1
"('RPC', 'Shell')",1
"('RPC', 'Weatherford')",1
"('Apache', 'Endeavour Energy')",1
"('Apache', 'Marathon Oil')",1
"('Seatrium', 'Transocean')",1
"('ExxonMobil', 'Viaro Energy')",1
"('Continental', 'Viaro Energy')",1
"('National Oilwell Varco', 'PETRONAS')",1
"('China Oilfield Services', 'National Oilwell Varco')",1
"('China Oilfield Services', 'PETRONAS')",1
"('China Oilfield Services', 'PTT Exploration and Production')",1
"('China Oilfield Services', 'Transocean')",1
"('China Oilfield Services', 'Valeura Energy')",1
"('Halliburton', 'Valeura Energy')",1
"('National Oilwell Varco', 'PTT Exploration and Production')",1
"('Transocean', 'Valeura Energy')",1
"('National Oilwell Varco', 'Transocean')",1
"('National Oilwell Varco', 'Valeura Energy')",1
"('PETRONAS', 'Transocean')",1
"('PETRONAS', 'Valeura Energy')",1
"('PTT Exploration and Production', 'Transocean')",1
"('PTT Exploration and Production', 'Valeura Energy')",1
"('Apache', 'Northern Oil and Gas')",1
"('Apache', 'Permian Resources')",1
"('Apache', 'Vital Energy')",1
"('International Petroleum', 'MidOcean Energy')",1
"('Northern Oil and Gas', 'Occidental')",1
"('Occidental', 'Vital Energy')",1
"('Permian Resources', 'Vital Energy')",1
"('SM Energy', 'Vital Energy')",1
"('BP', 'Rio Grande')",1
"('BP', 'Tokyo Gas')",1
"('International Petroleum', 'Rio Grande')",1
"('Marathon Oil', 'Northern Oil and Gas')",1
"('International Petroleum', 'Tokyo Gas')",1
"('Rio Grande', 'Tokyo Gas')",1
"('Baker Hughes', 'Valaris')",1
"('Equinor', 'Valaris')",1
"('FPSO', 'Valaris')",1
"('Halliburton', 'Raia')",1
"('Marathon Oil', 'Vital Energy')",1
"('Enverus', 'Vital Energy')",1
"('ConocoPhillips', 'Endeavour Energy')",1
"('Diamondback Energy', 'Vital Energy')",1
"('ConocoPhillips', 'Northern Oil and Gas')",1
"('ConocoPhillips', 'Permian Resources')",1
"('ConocoPhillips', 'Vital Energy')",1
"('Devon Energy', 'Endeavour Energy')",1
"('Devon Energy', 'Vital Energy')",1
"('Diamondback Energy', 'Endeavour Energy')",1
"('Eagle Ford', 'Endeavour Energy')",1
"('Endeavour Energy', 'Vital Energy')",1
"('Eagle Ford', 'Vital Energy')",1
"('Endeavour Energy', 'Marathon Oil')",1
"('Endeavour Energy', 'Northern Oil and Gas')",1
"('Endeavour Energy', 'Occidental')",1
"('Endeavour Energy', 'Permian Resources')",1
"('Endeavour Energy', 'SM Energy')",1
"('EXPEC', 'Oxy Oil and Gas')",1
"('EXPEC', 'SM Energy')",1
"('EOG', 'Texas LNG')",1
"('Baytex', 'Tokyo Gas')",1
"('FPSO', 'PERC')",1
"('JPT', 'ONGC')",1
"('JPT', 'PERC')",1
"('ONGC', 'PERC')",1
"('APA', 'Baytex')",1
"('APA', 'Fasken Oil')",1
"('APA', 'Tokyo Gas')",1
"('Apache', 'Baytex')",1
"('Apache', 'Fasken Oil')",1
"('Apache', 'Tokyo Gas')",1
"('Baytex', 'Callon Petroleum')",1
"('Baytex', 'Chevron')",1
"('Baytex', 'Diamondback Energy')",1
"('Baytex', 'ExxonMobil')",1
"('Baytex', 'Fasken Oil')",1
"('FPSO', 'JPT')",1
"('Agarwal', 'PERC')",1
"('Agarwal', 'ONGC')",1
"('Baker Hughes', 'Blue Dragon')",1
"('Crescent Energy', 'EOG')",1
"('EOG', 'SilverBow')",1
"('ENI', 'INPEX')",1
"('INPEX', 'Woodside')",1
"('Patterson-UTI', 'TotalEnergies')",1
"('Atlas Energy', 'ConocoPhillips')",1
"('Blue Dragon', 'DNV')",1
"('Agarwal', 'JPT')",1
"('Blue Dragon', 'Quantum')",1
"('Blue Dragon', 'Saipem')",1
"('DNV', 'Quantum')",1
"('DNV', 'Saipem')",1
"('Quantum', 'Saipem')",1
"('Agarwal', 'FPSO')",1
"('Baytex', 'Southwestern Energy')",1
"('Baytex', 'TotalEnergies')",1
"('Halliburton', 'SM Energy')",1
"('Callon Petroleum', 'Fasken Oil')",1
"('Bloomberg', 'Tengiz')",1
"('Baker Hughes', 'GA Drilling')",1
"('Fervo Energy', 'GreenFire Energy')",1
"('GA Drilling', 'GreenFire Energy')",1
"('ACE', 'INPEX')",1
"('JX Nippon', 'Papua')",1
"('ABB', 'Aker BP')",1
"('ABB', 'Continental')",1
"('ABB', 'OMV')",1
"('ABB', 'Repsol')",1
"('AIME', 'Coterra Energy')",1
"('AIME', 'International Petroleum')",1
"('Coterra Energy', 'International Petroleum')",1
"('Coterra Energy', 'Marathon Oil')",1
"('International Petroleum', 'Marathon Oil')",1
"('Ithaca Energy', 'SSE ')",1
"('Ithaca Energy', 'Neptune')",1
"('Harbour Energy', 'SSE ')",1
"('Eagle Ford', 'Fasken Oil')",1
"('Callon Petroleum', 'Tokyo Gas')",1
"('Callon Petroleum', 'TotalEnergies')",1
"('Chesapeake', 'Fasken Oil')",1
"('Diamondback Energy', 'Fasken Oil')",1
"('Diamondback Energy', 'Tokyo Gas')",1
"('Diamondback Energy', 'TotalEnergies')",1
"('Eagle Ford', 'Tokyo Gas')",1
"('Continental', 'SSE ')",1
"('Enverus', 'Fasken Oil')",1
"('ExxonMobil', 'Fasken Oil')",1
"('Fasken Oil', 'Southwestern Energy')",1
"('Fasken Oil', 'Tokyo Gas')",1
"('Fasken Oil', 'TotalEnergies')",1
"('Southwestern Energy', 'TotalEnergies')",1
"('Quantum', 'TotalEnergies')",1
"('Quantum', 'Shell')",1
"('IBM', 'TotalEnergies')",1
"('IBM', 'Saudi Aramco')",1
"('INEOS Energy', 'Tokyo Gas')",1
"('Bechtel', 'ConocoPhillips')",1
"('Bechtel', 'JFE Engineering')",1
"('Bechtel', 'TotalEnergies')",1
"('ConocoPhillips', 'JFE Engineering')",1
"('ExxonMobil', 'JFE Engineering')",1
"('JFE Engineering', 'Shell')",1
"('JFE Engineering', 'TotalEnergies')",1
"('Advance Energy Partners', 'ConocoPhillips')",1
"('Advance Energy Partners', 'Crescent Energy')",1
"('Advance Energy Partners', 'Marathon Oil')",1
"('Advance Energy Partners', 'SilverBow')",1
"('Alliance', 'Diamond Offshore')",1
"('Alliance', 'PETROSEN')",1
"('Diamond Offshore', 'FPSO')",1
"('Endeavour Energy', 'Tokyo Gas')",1
"('Endeavour Energy', 'INEOS Energy')",1
"('Continental', 'Tokyo Gas')",1
"('PETRONAS', 'Woodside')",1
"('Oxy Oil and Gas', 'PETRONAS')",1
"('Oxy Oil and Gas', 'SM Energy')",1
"('Oxy Oil and Gas', 'Woodside')",1
"('PETRONAS', 'Saudi Aramco')",1
"('PETRONAS', 'SLB')",1
"('PETRONAS', 'SM Energy')",1
"('SLB', 'SM Energy')",1
"('Continental', 'INEOS Energy')",1
"('SM Energy', 'Woodside')",1
"('Alaska Oil and Gas Association', 'Continental')",1
"('Continental', 'McKinley Research Group')",1
"('Aker BP', 'Saipem')",1
"('Chesapeake', 'Endeavour Energy')",1
"('Continental', 'Endeavour Energy')",1
"('Diamond Offshore', 'PETROSEN')",1
"('Diamond Offshore', 'Woodside')",1
"('Doris Group', 'Harbour Energy')",1
"('Equinor', 'Noble Corp')",1
"('ConocoPhillips', 'Validus Energy')",1
"('EOG', 'Validus Energy')",1
"('Marathon Oil', 'Validus Energy')",1
"('Shell', 'Validus Energy')",1
"('APA', 'Noble Corp')",1
"('Apache', 'Noble Corp')",1
"('ExxonMobil', 'Noble Corp')",1
"('Petrogal', 'TotalEnergies')",1
"('FPSO', 'Noble Corp')",1
"('Noble Corp', 'Shell')",1
"('Noble Corp', 'Stabroek')",1
"('Noble Corp', 'TotalEnergies')",1
"('BP', 'IBM')",1
"('IBM', 'Quantum')",1
"('BP', 'Validus Energy')",1
"('Petrogal', 'Seatrium')",1
"('Doris Group', 'Pemex')",1
"('NOV', 'PETRONAS')",1
"('Doris Group', 'Talos Energy')",1
"('Helmerich & Payne', 'Quidnet Energy')",1
"('Hunt Energy', 'Quidnet Energy')",1
"('BP', 'Golar LNG')",1
"('FPSO', 'Golar LNG')",1
"('Golar LNG', 'Kosmos Energy')",1
"('NOV', 'PTT Exploration and Production')",1
"('Freeport LNG', 'Qatar Petroleum')",1
"('AAPG', 'Imperial Oil')",1
"('AIME', 'Imperial Oil')",1
"('AIME', 'Standard Oil')",1
"('Eastern', 'Imperial Oil')",1
"('Eastern', 'Standard Oil')",1
"('Imperial Oil', 'Standard Oil')",1
"('China Oilfield Services', 'Halliburton')",1
"('Chevron', 'Valeura Energy')",1
"('Chevron', 'China Oilfield Services')",1
"('Arabian Drilling Company', 'Halliburton')",1
"('AIME', 'FMC Technologies')",1
"('AIME', 'Harbour Energy')",1
"('AIME', 'KBR')",1
"('AIME', 'KPMG')",1
"('AIME', 'Rio Grande')",1
"('AIME', 'Technip')",1
"('Arabian Drilling Company', 'Baker Hughes')",1
"('Arabian Drilling Company', 'BJ Services')",1
"('Arabian Drilling Company', 'Chesapeake')",1
"('Arabian Drilling Company', 'Chevron')",1
"('Arabian Drilling Company', 'CNPC')",1
"('Arabian Drilling Company', 'ConocoPhillips')",1
"('Arabian Drilling Company', 'Continental')",1
